 48905.00  0.080613  0.500901  0.2666657 
 48906.00  0.082959  0.499931  0.2641755 
 48907.00  0.085203  0.498791  0.2617478 
 48908.00  0.087556  0.497640  0.2594304 
 48909.00  0.090159  0.496679  0.2572398 
 48910.00  0.092891  0.496024  0.2551397 
 48911.00  0.095546  0.495582  0.2530959 
 48912.00  0.097981  0.495227  0.2510541 
 48913.00  0.100199  0.494839  0.2489251 
 48914.00  0.102264  0.494312  0.2466209 
 48915.00  0.104253  0.493568  0.2440776 
 48916.00  0.106243  0.492596  0.2412599 
 48917.00  0.108371  0.491502  0.2381940 
 48918.00  0.110654  0.490444  0.2349990 
 48919.00  0.113006  0.489520  0.2318280 
 48920.00  0.115265  0.488700  0.2288051 
 48921.00  0.117319  0.487875  0.2260141 
 48922.00  0.119087  0.486923  0.2234859 
 48923.00  0.120566  0.485783  0.2211854 
 48924.00  0.121958  0.484487  0.2190297 
 48925.00  0.123479  0.483083  0.2169320 
 48926.00  0.125289  0.481607  0.2148182 
 48927.00  0.127430  0.480109  0.2126363 
 48928.00  0.129758  0.478616  0.2103780 
 48929.00  0.132040  0.477220  0.2080630 
 48930.00  0.134056  0.475998  0.2057071 
 48931.00  0.135752  0.474843  0.2032868 
 48932.00  0.137186  0.473603  0.2007931 
 48933.00  0.138561  0.472197  0.1982807 
 48934.00  0.140035  0.470636  0.1958037 
 48935.00  0.141659  0.468954  0.1934054 
 48936.00  0.143397  0.467192  0.1911158 
 48937.00  0.145237  0.465414  0.1889335 
 48938.00  0.147233  0.463722  0.1868260 
 48939.00  0.149330  0.462172  0.1847485 
 48940.00  0.151481  0.460770  0.1826289 
 48941.00  0.153710  0.459467  0.1803846 
 48942.00  0.156015  0.458218  0.1779395 
 48943.00  0.158299  0.457015  0.1752590 
 48944.00  0.160502  0.455851  0.1723621 
 48945.00  0.162685  0.454678  0.1693311 
 48946.00  0.164803  0.453427  0.1662827 
 48947.00  0.166728  0.451999  0.1633349 
 48948.00  0.168374  0.450325  0.1605670 
 48949.00  0.169614  0.448437  0.1580171 
 48950.00  0.170431  0.446389  0.1556773 
 48951.00  0.170931  0.444206  0.1534961 
 48952.00  0.171351  0.441898  0.1513961 
 48953.00  0.171893  0.439509  0.1493013 
 48954.00  0.172608  0.437108  0.1471553 
 48955.00  0.173441  0.434756  0.1449241 
 48956.00  0.174310  0.432494  0.1425919 
 48957.00  0.175024  0.430439  0.1401670 
 48958.00  0.175809  0.428392  0.1376376 
 48959.00  0.176711  0.426451  0.1350047 
 48960.00  0.177906  0.424625  0.1323031 
 48961.00  0.179161  0.422858  0.1296021 
 48962.00  0.180342  0.421039  0.1269457 
 48963.00  0.181407  0.419071  0.1243636 
 48964.00  0.182324  0.417004  0.1218882 
 48965.00  0.183134  0.414919  0.1195160 
 48966.00  0.183975  0.412804  0.1171979 
 48967.00  0.185014  0.410676  0.1148648 
 48968.00  0.186291  0.408583  0.1124387 
 48969.00  0.187672  0.406553  0.1098534 
 48970.00  0.188968  0.404571  0.1070816 
 48971.00  0.190056  0.402588  0.1041450 
 48972.00  0.190895  0.400527  0.1011083 
 48973.00  0.191641  0.398336  0.0980785 
 48974.00  0.192364  0.395997  0.0951622 
 48975.00  0.193039  0.393516  0.0924406 
 48976.00  0.193620  0.390918  0.0899554 
 48977.00  0.194134  0.388251  0.0877023 
 48978.00  0.194727  0.385589  0.0856326 
 48979.00  0.195538  0.382986  0.0836647 
 48980.00  0.196551  0.380418  0.0817055 
 48981.00  0.197801  0.377859  0.0796798 
 48982.00  0.199339  0.375310  0.0775368 
 48983.00  0.201152  0.372788  0.0752496 
 48984.00  0.203110  0.370307  0.0728144 
 48985.00  0.204974  0.367860  0.0702479 
 48986.00  0.206499  0.365354  0.0675846 
 48987.00  0.207531  0.362627  0.0648760 
 48988.00  0.208094  0.359671  0.0621626 
 48989.00  0.208331  0.356585  0.0594794 
 48990.00  0.208426  0.353472  0.0568556 
 48991.00  0.208547  0.350419  0.0543079 
 48992.00  0.208821  0.347454  0.0518338 
 48993.00  0.209321  0.344553  0.0494085 
 48994.00  0.210059  0.341718  0.0470010 
 48995.00  0.210967  0.338948  0.0445601 
 48996.00  0.211949  0.336257  0.0420264 
 48997.00  0.212945  0.333664  0.0393388 
 48998.00  0.213855  0.331177  0.0364850 
 48999.00  0.214584  0.328807  0.0335129 
 49000.00  0.215032  0.326520  0.0305118 
 49001.00  0.215126  0.324206  0.0275833 
 49002.00  0.214878  0.321760  0.0248102 
 49003.00  0.214361  0.319114  0.0222331 
 49004.00  0.213715  0.316329  0.0198552 
 49005.00  0.213084  0.313477  0.0176454 
 49006.00  0.212539  0.310603  0.0155535 
 49007.00  0.212080  0.307713  0.0135142 
 49008.00  0.211825  0.304845  0.0114476 
 49009.00  0.211798  0.302112  0.0093034 
 49010.00  0.211899  0.299593  0.0070542 
 49011.00  0.212010  0.297335  0.0046839 
 49012.00  0.212044  0.295302  0.0021905 
 49013.00  0.211937  0.293359 -0.0004148 
 49014.00  0.211651  0.291341 -0.0031129 
 49015.00  0.211204  0.289178 -0.0058547 
 49016.00  0.210512  0.286866 -0.0085758 
 49017.00  0.209535  0.284397 -0.0112329 
 49018.00  0.208294  0.281790 -0.0137980 
 49019.00  0.206941  0.279046 -0.0162647 
 49020.00  0.205790  0.276184 -0.0186492 
 49021.00  0.205172  0.273295 -0.0210020 
 49022.00  0.205081  0.270524 -0.0234068 
 49023.00  0.205310  0.267946 -0.0259558 
 49024.00  0.205574  0.265575 -0.0287286 
 49025.00  0.205628  0.263340 -0.0317582 
 49026.00  0.205300  0.261127 -0.0350083 
 49027.00  0.204593  0.258817 -0.0383761 
 49028.00  0.203679  0.256339 -0.0417273 
 49029.00  0.202661  0.253786 -0.0449235 
 49030.00  0.201516  0.251218 -0.0478643 
 49031.00  0.200285  0.248611 -0.0505202 
 49032.00  0.199215  0.245931 -0.0529381 
 49033.00  0.198317  0.243247 -0.0552023 
 49034.00  0.197592  0.240613 -0.0574047 
 49035.00  0.197010  0.238089 -0.0596332 
 49036.00  0.196481  0.235781 -0.0619445 
 49037.00  0.195786  0.233750 -0.0643804 
 49038.00  0.194703  0.232023 -0.0669615 
 49039.00  0.193164  0.230534 -0.0696728 
 49040.00  0.191221  0.229115 -0.0724755 
 49041.00  0.189005  0.227564 -0.0753136 
 49042.00  0.186690  0.225728 -0.0781280 
 49043.00  0.184397  0.223661 -0.0808749 
 49044.00  0.182214  0.221474 -0.0835210 
 49045.00  0.180171  0.219278 -0.0860458 
 49046.00  0.178224  0.217142 -0.0884452 
 49047.00  0.176333  0.215117 -0.0907331 
 49048.00  0.174489  0.213238 -0.0929455 
 49049.00  0.172737  0.211529 -0.0951481 
 49050.00  0.171172  0.209943 -0.0974332 
 49051.00  0.169778  0.208417 -0.0998873 
 49052.00  0.168475  0.206888 -0.1025704 
 49053.00  0.167151  0.205328 -0.1055061 
 49054.00  0.165778  0.203733 -0.1086545 
 49055.00  0.164521  0.202117 -0.1119193 
 49056.00  0.163604  0.200517 -0.1151799 
 49057.00  0.163051  0.198974 -0.1183171 
 49058.00  0.162496  0.197490 -0.1212607 
 49059.00  0.161544  0.196039 -0.1240057 
 49060.00  0.160052  0.194609 -0.1266026 
 49061.00  0.158071  0.193163 -0.1291195 
 49062.00  0.155760  0.191693 -0.1316147 
 49063.00  0.153308  0.190226 -0.1341378 
 49064.00  0.150861  0.188779 -0.1367238 
 49065.00  0.148546  0.187342 -0.1393935 
 49066.00  0.146422  0.185906 -0.1421519 
 49067.00  0.144478  0.184482 -0.1449867 
 49068.00  0.142611  0.183080 -0.1478693 
 49069.00  0.140684  0.181706 -0.1507603 
 49070.00  0.138550  0.180373 -0.1536212 
 49071.00  0.136090  0.179131 -0.1564071 
 49072.00  0.133200  0.177936 -0.1590724 
 49073.00  0.130064  0.176693 -0.1616126 
 49074.00  0.126854  0.175389 -0.1640376 
 49075.00  0.123695  0.174054 -0.1663734 
 49076.00  0.120708  0.172758 -0.1686640 
 49077.00  0.117965  0.171595 -0.1709785 
 49078.00  0.115361  0.170632 -0.1734095 
 49079.00  0.112719  0.169874 -0.1760385 
 49080.00  0.109885  0.169258 -0.1789114 
 49081.00  0.106829  0.168696 -0.1820203 
 49082.00  0.103642  0.168131 -0.1852982 
 49083.00  0.100397  0.167567 -0.1886382 
 49084.00  0.097090  0.167023 -0.1919299 
 49085.00  0.093770  0.166484 -0.1950750 
 49086.00  0.090517  0.165948 -0.1980295 
 49087.00  0.087403  0.165458 -0.2008137 
 49088.00  0.084499  0.165055 -0.2034879 
 49089.00  0.081880  0.164773 -0.2061198 
 49090.00  0.079591  0.164607 -0.2087590 
 49091.00  0.077653  0.164525 -0.2114520 
 49092.00  0.075937  0.164456 -0.2142453 
 49093.00  0.074197  0.164335 -0.2171304 
 49094.00  0.072264  0.164154 -0.2200747 
 49095.00  0.070067  0.163976 -0.2230442 
 49096.00  0.067578  0.163878 -0.2260009 
 49097.00  0.064891  0.163910 -0.2289052 
 49098.00  0.062169  0.164070 -0.2317383 
 49099.00  0.059460  0.164238 -0.2345173 
 49100.00  0.056715  0.164315 -0.2372499 
 49101.00  0.053917  0.164273 -0.2399086 
 49102.00  0.051135  0.164182 -0.2424957 
 49103.00  0.048468  0.164126 -0.2450398 
 49104.00  0.045983  0.164171 -0.2475833 
 49105.00  0.043728  0.164359 -0.2502094 
 49106.00  0.041687  0.164689 -0.2530264 
 49107.00  0.039811  0.165097 -0.2560906 
 49108.00  0.038062  0.165509 -0.2593789 
 49109.00  0.036430  0.165895 -0.2628215 
 49110.00  0.034837  0.166224 -0.2663059 
 49111.00  0.033143  0.166478 -0.2696969 
 49112.00  0.031279  0.166643 -0.2728780 
 49113.00  0.029378  0.166702 -0.2757993 
 49114.00  0.027445  0.166633 -0.2784690 
 49115.00  0.025483  0.166498 -0.2809548 
 49116.00  0.023467  0.166380 -0.2833412 
 49117.00  0.021484  0.166356 -0.2857024 
 49118.00  0.019670  0.166486 -0.2880875 
 49119.00  0.018054  0.166773 -0.2905110 
 49120.00  0.016559  0.167215 -0.2929667 
 49121.00  0.015180  0.167789 -0.2954676 
 49122.00  0.013900  0.168464 -0.2980229 
 49123.00  0.012615  0.169217 -0.3006123 
 49124.00  0.011295  0.170026 -0.3032030 
 49125.00  0.010022  0.170875 -0.3057583 
 49126.00  0.008862  0.171768 -0.3082457 
 49127.00  0.007702  0.172693 -0.3106339 
 49128.00  0.006388  0.173629 -0.3129087 
 49129.00  0.004862  0.174553 -0.3150871 
 49130.00  0.003080  0.175459 -0.3172071 
 49131.00  0.000901  0.176288 -0.3193313 
 49132.00 -0.001643  0.176992 -0.3215318 
 49133.00 -0.004286  0.177576 -0.3238714 
 49134.00 -0.006712  0.178063 -0.3263793 
 49135.00 -0.008764  0.178509 -0.3290551 
 49136.00 -0.010526  0.178959 -0.3318608 
 49137.00 -0.012146  0.179429 -0.3347222 
 49138.00 -0.013793  0.179908 -0.3375455 
 49139.00 -0.015557  0.180357 -0.3402378 
 49140.00 -0.017406  0.180745 -0.3427272 
 49141.00 -0.019262  0.181070 -0.3449814 
 49142.00 -0.021094  0.181478 -0.3470268 
 49143.00 -0.022921  0.182115 -0.3489336 
 49144.00 -0.024751  0.182969 -0.3507888 
 49145.00 -0.026572  0.183968 -0.3526710 
 49146.00 -0.028360  0.185020 -0.3546318 
 49147.00 -0.030086  0.186034 -0.3566896 
 49148.00 -0.031755  0.186952 -0.3588284 
 49149.00 -0.033329  0.187840 -0.3610362 
 49150.00 -0.034628  0.188806 -0.3632821 
 49151.00 -0.035678  0.189954 -0.3655232 
 49152.00 -0.036643  0.191312 -0.3677146 
 49153.00 -0.037751  0.192811 -0.3698161 
 49154.00 -0.039183  0.194332 -0.3717994 
 49155.00 -0.040905  0.195706 -0.3736630 
 49156.00 -0.042904  0.196875 -0.3754280 
 49157.00 -0.045106  0.197847 -0.3771243 
 49158.00 -0.047378  0.198682 -0.3788055 
